entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6882,1,1,5859832,1,,56,25,1,25,,,
6885,2,2,5863093,4,,56,18,1,18,3261,,
6890,3,3,5884907,6,,56,15,1,15,25075,,
6883,4,4,5886216,3,,56,12,1,12,26384,,
6887,5,5,5896790,7,,56,10,1,10,36958,,
6886,6,6,5897080,5,,56,8,1,8,37248,20000,
6897,7,7,5926271,10,,56,6,1,6,"01:06,44",,
6884,8,8,5929789,2,,56,4,1,4,"01:09,96",20000,
6888,9,9,5944728,11,,56,2,1,2,"01:24,90",,
6895,10,10,5951395,14,,56,1,1,1,"01:31,56",,
6894,11,11,5961211,17,,56,0,1,0,"01:41,38",,
6889,12,12,,9,,55,0,1,0,+1 lap,,
6899,13,13,,12,,55,0,1,0,+1 lap,,
6900,14,14,,13,,55,0,1,0,+1 lap,,
6902,15,15,,19,,55,0,1,0,+1 lap,,
6907,16,16,,21,,54,0,1,0,+2 laps,,
6891,17,17,,8,,52,0,1,0,,,Steering
6906,18,DNF,,23,,46,0,1,0,,,Rear wing
6908,19,DNF,,22,,42,0,1,0,,,Electrical
6904,20,DNF,,20,,31,0,1,0,,,Clutch
6898,21,DNF,,16,,23,0,1,0,,,Electrical
6892,22,DNF,,15,,22,0,1,0,,,Hydraulics
6905,23,DNF,,24,,14,0,1,0,,,Mechanical
6893,24,DNF,,18,,8,0,1,0,,,Engine
