entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6432,1,1,5388446,2,,53,10,1,10,,,
6458,2,2,5389824,6,,53,6,1,6,1378,,
6433,3,3,5414830,3,,53,4,1,4,26384,,
6436,4,4,5415575,4,,53,3,1,3,27129,,
6459,5,5,5428849,7,,53,2,1,2,40403,,
6442,6,6,5430076,8,,53,1,1,1,41630,,
6439,7,7,5445271,9,,53,0,1,0,56825,,
6460,8,8,5448875,5,,53,0,1,0,"01:00,43",,
6438,9,9,5470482,13,,53,0,1,0,"01:22,04",,
6437,10,10,,11,,52,0,1,0,,,Engine
6428,11,12,,17,,52,0,1,0,+1 lap,,
6429,12,13,,16,,52,0,1,0,+1 lap,,
6444,13,14,,21,,52,0,1,0,+1 lap,,
6456,14,DNF,,20,,46,0,1,0,,,Gearbox
6445,15,DNF,,22,,46,0,1,0,,,Engine
6440,16,DNF,,10,,36,0,1,0,,,Engine
6441,17,DNF,,15,,22,0,1,0,,,Wheel bearing
6446,18,DNF,,19,,8,0,1,0,,,Engine
6448,19,DNF,,12,,6,0,1,0,,,Spun off
6449,20,DNF,,14,,3,0,1,0,,,Spun off
6457,21,DSQ,,1,,53,0,1,0,,,Ignored yellow flags in practice
6452,22,DNS,,18,,,0,1,0,,,Injury
