sessionId,entrantId,positionOrder,positionText,laps,time
1994-07-WU,6291,1,1,13,78743
1994-07-WU,6328,2,2,14,78759
1994-07-WU,6326,3,3,13,78821
1994-07-WU,6292,4,4,12,79159
1994-07-WU,6287,5,5,17,79305
1994-07-WU,6305,6,6,11,79505
1994-07-WU,6299,7,7,13,79591
1994-07-WU,6329,8,8,12,79654
1994-07-WU,6294,9,9,13,79730
1994-07-WU,6323,10,10,16,80045
1994-07-WU,6310,11,11,11,80088
1994-07-WU,6300,12,12,12,80136
1994-07-WU,6306,13,13,12,80451
1994-07-WU,6296,14,14,11,80717
1994-07-WU,6295,15,15,16,80843
1994-07-WU,6324,16,16,14,80856
1994-07-WU,6327,17,17,13,81071
1994-07-WU,6302,18,18,14,81079
1994-07-WU,6293,19,19,10,81171
1994-07-WU,6325,20,20,8,81201
1994-07-WU,6301,21,21,7,81214
1994-07-WU,6290,22,22,18,81520
1994-07-WU,6289,23,23,15,81603
1994-07-WU,6321,24,24,10,81925
1994-07-WU,6311,25,25,14,82063
1994-07-WU,6330,26,26,14,82123
