sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1989-10-R,6009,1,1,6578650,12,,77,9,1,9,,,
1989-10-R,5985,2,2,6604617,2,,77,6,1,6,25967,,
1989-10-R,5989,3,3,6617004,4,,77,4,1,4,38354,,
1989-10-R,5986,4,4,6622827,5,,77,3,0,3,44177,,
1989-10-R,5994,5,5,6623756,16,,77,2,1,2,45106,,
1989-10-R,5995,6,6,6650689,17,,77,1,1,1,"01:12,04",,
1989-10-R,6003,7,7,6662875,3,,77,0,1,0,"01:24,22",,
1989-10-R,6043,8,8,,25,,76,0,1,0,+1 lap,,
1989-10-R,6036,9,9,,11,,76,0,1,0,+1 lap,,
1989-10-R,5993,10,10,,9,,76,0,1,0,+1 lap,,
1989-10-R,5992,11,11,,8,,76,0,1,0,+1 lap,,
1989-10-R,5991,12,12,,15,,75,0,1,0,+2 laps,,
1989-10-R,6024,13,13,,19,,73,0,1,0,+4 laps,,
1989-10-R,6033,14,DNF,,23,,57,0,1,0,,,Collision
1989-10-R,6010,15,DNF,,6,,56,0,1,0,,,Gearbox
1989-10-R,5990,16,DNF,,1,,54,0,1,0,,,Radiator
1989-10-R,6018,17,DNF,,24,,48,0,1,0,,,Gearbox
1989-10-R,6038,18,DNF,,7,,46,0,1,0,,,Gearbox
1989-10-R,6019,19,DNF,,21,,38,0,1,0,,,Gearbox
1989-10-R,5996,20,DNF,,20,,33,0,1,0,,,Collision
1989-10-R,6030,21,DNF,,13,,27,0,1,0,,,Electrical
1989-10-R,6029,22,DNF,,14,,26,0,1,0,,,Wheel
1989-10-R,6044,23,DNF,,26,,26,0,1,0,,,Engine
1989-10-R,6000,24,DNF,,22,,20,0,1,0,,,Electrical
1989-10-R,6032,25,DNF,,10,,19,0,1,0,,,Wheel
1989-10-R,6004,26,DNF,,18,,0,0,1,0,,,Clutch
