entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6945,1,1,5949145,1,,66,25,1,25,,,
6933,2,2,5952340,2,,66,18,1,18,3195,,
6937,3,3,5953029,4,,66,15,1,15,3884,,
6938,4,4,5963944,3,,66,12,1,12,14799,,
6941,5,5,6013786,9,,66,10,1,10,"01:04,64",,
6929,6,6,6016721,7,,66,8,1,8,"01:07,58",,
6936,7,7,6027064,6,,66,6,1,6,"01:17,92",,
6932,8,8,6027285,24,,66,4,1,4,"01:18,14",,
6931,9,9,6034391,10,,66,2,1,2,"01:25,25",,
6940,10,10,,13,,65,1,1,1,+1 lap,,
6930,11,11,,11,,65,0,1,0,+1 lap,,
6944,12,12,,14,,65,0,1,0,+1 lap,,
6943,13,13,,15,,65,0,1,0,+1 lap,,
6939,14,14,,12,,65,0,1,0,+1 lap,,
6934,15,15,,16,,65,0,1,0,+1 lap,,
6947,16,16,,19,,65,0,1,0,+1 lap,,
6948,17,17,,18,,65,0,1,0,+1 lap,,
6951,18,18,,21,,64,0,1,0,+2 laps,,
6949,19,19,,22,,63,0,1,0,+3 laps,,
6942,20,DNF,,5,,37,0,1,0,,,Transmission
6952,21,DNF,,20,,35,0,1,0,,,Halfshaft
6950,22,DNF,,23,,22,0,1,0,,,Wheel
6946,23,DNF,,17,,12,0,1,0,,,Accident damage
6935,24,DNF,,8,,12,0,1,0,,,Accident
