sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1997-14-R,6457,1,1,5255999,1,,71,10,1,10,,,
1997-14-R,6437,2,2,5258908,10,,71,6,1,6,2909,,
1997-14-R,6458,3,3,5259961,4,,71,4,1,4,3962,,
1997-14-R,6439,4,4,5268126,14,,71,3,1,3,12127,,
1997-14-R,6438,5,5,5287858,11,,71,2,1,2,31859,,
1997-14-R,6432,6,6,5289409,9,,71,1,1,1,33410,,
1997-14-R,6428,7,7,5293206,7,,71,0,1,0,37207,,
1997-14-R,6442,8,8,5305056,12,,71,0,1,0,49057,,
1997-14-R,6452,9,9,5322454,13,,71,0,1,0,"01:06,45",,
1997-14-R,6460,10,10,,18,,70,0,1,0,+1 lap,,
1997-14-R,6446,11,11,,19,,69,0,1,0,+2 laps,,
1997-14-R,6444,12,12,,20,,69,0,1,0,+2 laps,,
1997-14-R,6429,13,13,,17,,67,0,1,0,,,Suspension
1997-14-R,6448,14,14,,5,,64,0,1,0,,,Spun off
1997-14-R,6454,15,DNF,,3,,58,0,1,0,,,Engine
1997-14-R,6449,16,DNF,,6,,58,0,1,0,,,Engine
1997-14-R,6441,17,DNF,,16,,57,0,1,0,,,Engine
1997-14-R,6445,18,DNF,,21,,48,0,1,0,,,Gearbox
1997-14-R,6433,19,DNF,,8,,38,0,1,0,,,Collision damage
1997-14-R,6459,20,DNF,,15,,37,0,1,0,,,Collision
1997-14-R,6436,21,DNF,,2,,1,0,1,0,,,Engine
