entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
6430,1,1,6721715,1,,72,10,1,10,,,
6433,2,2,6722694,7,,72,6,1,6,979,,
6438,3,3,6733804,6,,72,4,1,4,12089,,
6442,4,4,6751634,8,,72,3,1,3,29919,,
6436,5,5,6752066,17,,72,2,1,2,30351,,
6435,6,6,6753108,12,,72,1,1,1,31393,,
6434,7,7,6768074,11,,72,0,1,0,46359,,
6445,8,8,,19,,71,0,1,0,+1 lap,,
6447,9,9,,18,,71,0,1,0,+1 lap,,
6449,10,10,,15,,66,0,1,0,,,Engine
6443,11,DNF,,14,,63,0,1,0,,,Spun off
6429,12,DNF,,22,,50,0,1,0,,,Engine
6441,13,DNF,,20,,49,0,1,0,,,Engine
6444,14,DNF,,16,,43,0,1,0,,,Engine
6446,15,DNF,,21,,37,0,1,0,,,Spun off
6428,16,DNF,,13,,33,0,1,0,,,Engine
6439,17,DNF,,9,,24,0,1,0,,,Collision
6448,18,DNF,,5,,24,0,1,0,,,Hydraulics
6440,19,DNF,,3,,18,0,1,0,,,Electrical
6431,20,DNF,,2,,5,0,1,0,,,Clutch
6432,21,DNF,,4,,0,0,1,0,,,Collision
6437,22,DNF,,10,,0,0,1,0,,,Collision
