sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2014-13-R,7017,1,1,4750236,1,,53,25,1,25,,,
2014-13-R,7001,2,2,4753411,2,,53,18,1,18,3175,,
2014-13-R,7010,3,3,4775262,4,,53,15,1,15,25026,,
2014-13-R,7018,4,4,4791022,3,,53,12,1,12,40786,,
2014-13-R,6999,5,5,4800545,9,,53,10,1,10,50309,,
2014-13-R,6998,6,6,4810201,8,,53,8,1,8,59965,,
2014-13-R,7006,7,7,4812754,10,,53,6,1,6,"01:02,52",,
2014-13-R,7013,8,8,4813299,6,,53,4,1,4,"01:03,06",,
2014-13-R,7002,9,9,4813771,11,,53,2,1,2,"01:03,53",,
2014-13-R,7011,10,10,4816407,5,,53,1,1,1,"01:06,17",5000,
2014-13-R,7015,11,11,4821420,21,10,53,0,1,0,"01:11,18",,
2014-13-R,7016,12,12,4822842,13,,53,0,1,0,"01:12,61",,
2014-13-R,7014,13,13,4823329,12,,53,0,1,0,"01:13,09",,
2014-13-R,7007,14,14,,16,,52,0,1,0,+1 lap,,
2014-13-R,7019,15,15,,14,,52,0,1,0,+1 lap,,
2014-13-R,7003,16,16,,17,,52,0,1,0,+1 lap,,
2014-13-R,7005,17,17,,18,,52,0,1,0,+1 lap,,
2014-13-R,7009,18,18,,19,,52,0,1,0,+1 lap,,
2014-13-R,7004,19,19,,PL,,51,0,1,0,+2 laps,,
2014-13-R,7012,20,20,,15,,51,0,1,0,+2 laps,20000,
2014-13-R,7008,21,DNF,,7,,28,0,1,0,,,Engine
2014-13-R,7000,22,DNF,,20,,5,0,1,0,,,Accident
