sessionId,entrantId,positionOrder,positionText,laps,time
1995-05-FP2,6356,1,1,23,83468
1995-05-FP2,6374,2,2,21,84252
1995-05-FP2,6357,3,3,23,84491
1995-05-FP2,6384,4,4,23,84540
1995-05-FP2,6375,5,5,23,84887
1995-05-FP2,6373,6,6,22,85115
1995-05-FP2,6352,7,7,11,85120
1995-05-FP2,6382,8,8,23,85307
1995-05-FP2,6365,9,9,20,85660
1995-05-FP2,6353,10,10,23,86188
1995-05-FP2,6364,11,11,22,86251
1995-05-FP2,6360,12,12,23,86326
1995-05-FP2,6383,13,13,12,87094
1995-05-FP2,6355,14,14,23,87180
1995-05-FP2,6377,15,15,11,87232
1995-05-FP2,6370,16,16,22,87372
1995-05-FP2,6371,17,17,22,87740
1995-05-FP2,6354,18,18,22,88768
1995-05-FP2,6385,19,19,22,89145
1995-05-FP2,6366,20,20,17,89316
1995-05-FP2,6369,21,21,22,89612
1995-05-FP2,6362,22,22,23,90495
1995-05-FP2,6368,23,23,23,90613
1995-05-FP2,6367,24,24,13,90715
1995-05-FP2,6363,25,25,7,91265
1995-05-FP2,6361,26,26,6,95625
