sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2006-13-R,6726,1,1,6740941,14,10,70,10,1,10,,,
2006-13-R,6749,2,2,6771778,4,,70,8,1,8,30837,,
2006-13-R,6729,3,3,6784763,10,,70,6,1,6,43822,,
2006-13-R,6725,4,4,6786146,3,,70,5,1,5,45205,,
2006-13-R,6727,5,5,,12,,69,4,1,4,+1 lap,,
2006-13-R,6746,6,6,,6,,69,3,1,3,+1 lap,,
2006-13-R,6720,7,7,,2,,69,2,1,2,+1 lap,,
2006-13-R,6719,8,8,,11,,67,1,1,1,,,Collision damage
2006-13-R,6731,9,9,,16,,67,0,1,0,+3 laps,,
2006-13-R,6732,10,10,,22,10,67,0,1,0,+3 laps,,
2006-13-R,6734,11,11,,20,,66,0,1,0,+4 laps,,
2006-13-R,6747,12,12,,8,,65,0,1,0,,,Engine
2006-13-R,6750,13,13,,19,,65,0,1,0,+5 laps,,
2006-13-R,6715,14,DNF,,15,,51,0,1,0,,,Wheel nut
2006-13-R,6717,15,DNF,,1,,25,0,1,0,,,Collision
2006-13-R,6733,16,DNF,,17,,25,0,1,0,,,Collision damage
2006-13-R,6724,17,DNF,,18,,19,0,1,0,,,Accident
2006-13-R,6716,18,DNF,,7,,18,0,1,0,,,Accident damage
2006-13-R,6728,19,DNF,,13,,6,0,1,0,,,Spun off
2006-13-R,6723,20,DNF,,5,,1,0,1,0,,,Spun off
2006-13-R,6751,21,DNF,,21,,0,0,1,0,,,Engine
2006-13-R,6752,22,DSQ,,9,,69,0,1,0,,,Car underweight
