sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1958-04-R,1727,1,1,13453800,7,,200,8,1,8,,,
1958-04-R,1779,2,2,13481429,25,,200,6,1,6,27629,,
1958-04-R,1733,3,3,13523470,8,,200,4,1,4,"01:09,67",,
1958-04-R,1746,4,4,13548611,9,,200,4,1,4,"01:34,81",,
1958-04-R,1728,5,5,13549420,20,,200,2,1,2,"01:35,62",,
1958-04-R,1736,6,6,13590750,3,,200,0,1,0,"02:16,95",,
1958-04-R,1742,7,7,13594861,13,,200,0,1,0,"02:21,06",,
1958-04-R,1748,8,8,13787821,19,,200,0,1,0,"05:34,02",,
1958-04-R,1760,9,9,13829560,26,,200,0,1,0,"06:15,76",,
1958-04-R,1752,10,10,13937390,33,,200,0,1,0,"08:03,59",,
1958-04-R,1751,11,11,14008000,21,,200,0,1,0,"09:14,20",,
1958-04-R,1749,12,12,14034651,6,,200,0,1,0,"09:40,85",,
1958-04-R,1739,13,13,14046040,30,,200,0,1,0,"09:52,24",,
1958-04-R,1761,14,14,,17,,189,0,1,0,,,Spun off
1958-04-R,1759,15,15,,32,,151,0,1,0,,,Fire
1958-04-R,1744,16,16,,12,,148,0,1,0,,,Spun off
1958-04-R,1769,17,17,,31,,136,0,1,0,,,Accident
1958-04-R,1735,18,18,,14,,122,0,1,0,,,Radiator
1958-04-R,1772,19,19,,23,,116,0,1,0,,,Brakes
1958-04-R,1732,20,20,,11,,93,0,1,0,,,Magneto
1958-04-R,1747,21,21,,15,,80,0,1,0,,,Magneto
1958-04-R,1773,22,22,,18,,68,0,1,0,,,Transmission
1958-04-R,1731,23,23,,22,,52,0,1,0,,,Steering
1958-04-R,1774,24,24,,29,,38,0,1,0,,,Accident
1958-04-R,1741,25,25,,10,,21,0,1,0,,,Fuel pump
1958-04-R,1734,26,26,,4,,1,0,1,0,,,Accident
1958-04-R,1777,27,27,,1,,0,0,1,0,,,Accident
1958-04-R,1730,28,28,,2,,0,0,1,0,,,Accident
1958-04-R,1729,29,29,,5,,0,0,1,0,,,Fatal accident
1958-04-R,1745,30,30,,16,,0,0,1,0,,,Accident
1958-04-R,1750,31,31,,24,,0,0,1,0,,,Accident
1958-04-R,1763,32,32,,27,,0,0,1,0,,,Accident
1958-04-R,1737,33,33,,28,,0,0,1,0,,,Accident
