sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2004-14-R,6657,1,1,5555274,10,,44,10,1,10,,,
2004-14-R,6629,2,2,5558406,2,,44,8,1,8,3132,,
2004-14-R,6630,3,3,5559645,6,,44,6,1,6,4371,,
2004-14-R,6640,4,4,5567778,8,,44,5,1,5,12504,,
2004-14-R,6639,5,5,5569378,5,,44,4,1,4,14104,,
2004-14-R,6642,6,6,5569888,13,,44,3,1,3,14614,,
2004-14-R,6656,7,7,5573244,4,,44,2,1,2,17970,,
2004-14-R,6660,8,8,5573967,9,,44,1,1,1,18693,,
2004-14-R,6635,9,9,5577389,1,,44,0,1,0,22115,,
2004-14-R,6661,10,10,,20,,41,0,1,0,,,Engine
2004-14-R,6645,11,11,,16,,40,0,1,0,+4 laps,,
2004-14-R,6631,12,DNF,,11,,37,0,1,0,,,Tyre
2004-14-R,6658,13,DNF,,14,,31,0,1,0,,,Gearbox
2004-14-R,6637,14,DNF,,12,,29,0,1,0,,,Tyre
2004-14-R,6648,15,DNF,,18,,28,0,1,0,,,Collision
2004-14-R,6636,16,DNF,,3,,11,0,1,0,,,Engine
2004-14-R,6641,17,DNF,,7,,0,0,1,0,,,Collision damage
2004-14-R,6638,18,DNF,,15,,0,0,1,0,,,Collision
2004-14-R,6647,19,DNF,,17,,0,0,1,0,,,Collision
2004-14-R,6646,20,DNF,,19,,0,0,1,0,,,Collision
