sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1988-16-R,5954,1,1,6794676,2,,82,9,1,3,,,
1988-16-R,5955,2,2,6831463,1,,82,6,1,3,36787,,
1988-16-R,5946,3,3,6842222,5,,82,4,1,4,47546,,
1988-16-R,5951,4,4,6874764,6,,82,3,1,3,"01:20,09",,
1988-16-R,5962,5,5,,10,,81,2,1,2,+1 lap,,
1988-16-R,5958,6,6,,9,,81,1,1,1,+1 lap,,
1988-16-R,5979,7,7,,14,,80,0,1,0,+2 laps,,
1988-16-R,5964,8,8,,15,,77,0,1,0,,,Out of fuel
1988-16-R,5968,9,9,,22,,76,0,1,0,,,Out of fuel
1988-16-R,5972,10,10,,24,,75,0,1,0,,,Out of fuel
1988-16-R,5956,11,11,,16,,73,0,1,0,,,Electrical
1988-16-R,5952,12,DNF,,26,,69,0,1,0,,,Fuel system
1988-16-R,5950,13,DNF,,3,,65,0,1,0,,,Spun off
1988-16-R,5961,14,DNF,,8,,63,0,1,0,,,Spun off
1988-16-R,5975,15,DNF,,20,,63,0,1,0,,,Halfshaft
1988-16-R,5959,16,DNF,,7,,52,0,1,0,,,Engine
1988-16-R,5960,17,DNF,,18,,51,0,1,0,,,Engine
1988-16-R,5957,18,DNF,,19,,46,0,1,0,,,Collision
1988-16-R,5947,19,DNF,,13,,45,0,1,0,,,Collision
1988-16-R,5966,20,DNF,,21,,41,0,1,0,,,Engine
1988-16-R,5978,21,DNF,,11,,32,0,1,0,,,Clutch
1988-16-R,5970,22,DNF,,4,,25,0,1,0,,,Collision
1988-16-R,5967,23,DNF,,23,,24,0,1,0,,,Collision
1988-16-R,5948,24,DNF,,17,,16,0,1,0,,,Transmission
1988-16-R,5974,25,DNF,,25,,12,0,1,0,,,Halfshaft
1988-16-R,5969,26,DNF,,12,,0,0,1,0,,,Collision
