sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1980-13-R,5484,1,1,6405530,2,,70,9,1,9,,,
1980-13-R,5480,2,2,6421070,5,,70,6,1,3,15540,,
1980-13-R,5477,3,3,6424660,3,,70,4,1,4,19130,60000,
1980-13-R,5462,4,4,6436510,7,,70,3,1,3,30980,,
1980-13-R,5457,5,5,6460760,22,,70,2,1,2,55230,,
1980-13-R,5500,6,6,,10,,69,1,1,1,+1 lap,,
1980-13-R,5485,7,7,,15,,69,0,1,0,+1 lap,,
1980-13-R,5478,8,8,,9,,68,0,1,0,,,Out of fuel
1980-13-R,5505,9,9,,6,,68,0,1,0,+2 laps,,
1980-13-R,5467,10,10,,17,,68,0,1,0,+2 laps,,
1980-13-R,5482,11,11,,21,,67,0,1,0,+3 laps,,
1980-13-R,5498,12,12,,19,,66,0,1,0,+4 laps,,
1980-13-R,5509,13,DNF,,12,,41,0,1,0,,,Suspension
1980-13-R,5470,14,DNF,,23,,39,0,1,0,,,Brakes
1980-13-R,5469,15,DNF,,13,,25,0,1,0,,,Suspension
1980-13-R,5460,16,DNF,,1,,23,0,1,0,,,Engine
1980-13-R,5466,17,DNF,,18,,11,0,1,0,,,Engine
1980-13-R,5513,18,DNF,,8,,8,0,1,0,,,Engine
1980-13-R,5483,19,DNF,,14,,8,0,1,0,,,Fuel system
1980-13-R,5501,20,DNF,,16,,8,0,1,0,,,Gearbox
1980-13-R,5476,21,DNF,,4,,7,0,1,0,,,Chassis
1980-13-R,5481,22,DNF,,11,,6,0,1,0,,,Accident
1980-13-R,5486,23,DNF,,20,,0,0,1,0,,,Accident
1980-13-R,5514,24,DNF,,24,,0,0,1,0,,,Car raced by Jarier
