sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1990-08-R,6111,1,1,4710999,5,,64,9,1,9,,,
1990-08-R,6062,2,2,4750091,4,,64,6,1,6,39092,,
1990-08-R,6083,3,3,4754087,2,,64,4,1,4,43088,,
1990-08-R,6106,4,4,4786301,8,,64,3,1,3,"01:15,30",,
1990-08-R,6103,5,5,4795002,11,,64,2,1,2,"01:24,00",,
1990-08-R,6107,6,6,,9,,63,1,1,1,+1 lap,,
1990-08-R,6093,7,7,,17,,63,0,1,0,+1 lap,,
1990-08-R,6096,8,8,,6,,63,0,1,0,+1 lap,,
1990-08-R,6098,9,9,,20,,62,0,1,0,+2 laps,,
1990-08-R,6081,10,10,,21,,62,0,1,0,+2 laps,,
1990-08-R,6104,11,11,,19,,62,0,1,0,+2 laps,,
1990-08-R,6105,12,12,,24,,62,0,1,0,+2 laps,,
1990-08-R,6082,13,13,,22,,61,0,1,0,+3 laps,,
1990-08-R,6084,14,14,,3,,60,0,1,0,,,Throttle
1990-08-R,6094,15,DNF,,1,,55,0,1,0,,,Gearbox
1990-08-R,6072,16,DNF,,10,,48,0,1,0,,,Fuel leak
1990-08-R,6069,17,DNF,,14,,48,0,1,0,,,Engine
1990-08-R,6068,18,DNF,,16,,46,0,1,0,,,Engine
1990-08-R,6100,19,DNF,,26,,41,0,1,0,,,Engine
1990-08-R,6066,20,DNF,,25,,37,0,1,0,,,Engine
1990-08-R,6063,21,DNF,,7,,26,0,1,0,,,Collision damage
1990-08-R,6095,22,DNF,,12,,20,0,1,0,,,Electrical
1990-08-R,6102,23,DNF,,13,,15,0,1,0,,,Collision
1990-08-R,6078,24,DNF,,23,,12,0,1,0,,,Fuel system
1990-08-R,6113,25,DNF,,18,,3,0,1,0,,,Alternator
1990-08-R,6071,26,DNS,,15,,,0,1,0,,,Fuel pump
