entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7112,1,1,4887430,1,,51,25,1,25,,,
7114,2,2,4901493,9,5,51,18,1,18,14063,,
7098,3,3,4924000,2,,51,15,1,15,36570,,
7110,4,4,4939555,4,,51,12,1,12,52125,,
7096,5,5,4953385,19,15,51,10,1,10,"01:05,95",,
7107,6,6,4955539,5,,51,8,1,8,"01:08,11",,
7097,7,7,4981419,3,,51,6,1,6,"01:33,99",,
7109,8,8,,7,,50,4,1,4,+1 lap,,
7101,9,9,,6,,50,2,1,2,+1 lap,,
7104,10,10,,14,,50,1,1,1,+1 lap,,
7095,11,11,,8,,50,0,1,0,+1 lap,,
7105,12,12,,16,,50,0,1,0,+1 lap,,
7099,13,13,,10,,50,0,1,0,+1 lap,,
7100,14,14,,18,,50,0,1,0,+1 lap,,
7106,15,15,,12,,50,0,1,0,+1 lap,,
7103,16,16,,15,,50,0,1,0,+1 lap,,
7115,17,17,,17,,50,0,1,0,+1 lap,,
7102,18,DNF,,20,30,32,0,1,0,,,Fuel pump
7113,19,DNF,,13,,0,0,1,0,,,Collision
7108,20,DNS,,11,,,0,1,0,,,Hydraulics
