sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2013-19-R,6964,1,1,5556300,1,,71,25,1,25,,,
2013-19-R,6965,2,2,5566752,4,,71,18,1,18,10452,,
2013-19-R,6966,3,3,5575213,3,,71,15,1,15,18913,,
2013-19-R,6968,4,4,5593660,14,,71,12,1,12,37360,,
2013-19-R,6972,5,5,5595348,2,,71,10,1,10,39048,,
2013-19-R,6969,6,6,5600351,19,5,71,8,1,8,44051,,
2013-19-R,6967,7,7,5605410,9,,71,6,1,6,49110,,
2013-19-R,6974,8,8,5620552,10,,71,4,1,4,"01:04,25",,
2013-19-R,6973,9,9,5629203,5,,71,2,1,2,"01:12,90",,
2013-19-R,6981,10,10,,7,,70,1,1,1,+1 lap,,
2013-19-R,6976,11,11,,12,,70,0,1,0,+1 lap,,
2013-19-R,6975,12,12,,17,,70,0,1,0,+1 lap,,
2013-19-R,6977,13,13,,15,,70,0,1,0,+1 lap,,
2013-19-R,6994,14,14,,11,,70,0,1,0,+1 lap,,
2013-19-R,6980,15,15,,8,,70,0,1,0,+1 lap,,
2013-19-R,6978,16,16,,16,,70,0,1,0,+1 lap,,
2013-19-R,6984,17,17,,21,,69,0,1,0,+2 laps,,
2013-19-R,6983,18,18,,20,,69,0,1,0,+2 laps,,
2013-19-R,6985,19,19,,22,,69,0,1,0,+2 laps,,
2013-19-R,6982,20,DNF,,18,,58,0,1,0,,,Suspension
2013-19-R,6979,21,DNF,,13,,45,0,1,0,,,Collision
2013-19-R,6971,22,DNF,,6,,2,0,1,0,,,Engine
