sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1970-04-R,4069,1,1,5889900,6,,28,9,1,9,,,
1970-04-R,4078,2,2,5891000,3,,28,6,1,6,1100,,
1970-04-R,4091,3,3,5993600,11,,28,4,1,4,"01:43,70",,
1970-04-R,4094,4,4,6048400,8,,28,3,1,3,"02:38,50",,
1970-04-R,4085,5,5,6091700,7,,28,2,1,2,"03:21,80",,
1970-04-R,4092,6,6,,17,,27,1,1,1,,,Electrical
1970-04-R,4077,7,7,,10,,26,0,1,0,,,Fuel pressure
1970-04-R,4093,8,8,,4,,26,0,1,0,+2 laps,,
1970-04-R,4080,9,NC,,9,,20,0,1,0,+8 laps,,
1970-04-R,4084,10,DNF,,5,,19,0,1,0,,,Clutch
1970-04-R,4089,11,DNF,,16,,19,0,1,0,,,Engine
1970-04-R,4079,12,DNF,,1,,14,0,1,0,,,Engine
1970-04-R,4087,13,DNF,,13,,13,0,1,0,,,Gearbox
1970-04-R,4086,14,DNF,,2,,10,0,1,0,,,Engine
1970-04-R,4070,15,DNF,,14,,7,0,1,0,,,Engine
1970-04-R,4075,16,DNF,,12,,4,0,1,0,,,Oil pressure
1970-04-R,4076,17,DNF,,15,,1,0,1,0,,,Gearbox
