sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2012-07-R,6932,1,1,5549586,2,,70,25,1,25,,,
2012-07-R,6938,2,2,5552099,7,,70,18,1,18,2513,,
2012-07-R,6942,3,3,5554846,15,,70,15,1,15,5260,,
2012-07-R,6929,4,4,5556881,1,,70,12,1,12,7295,,
2012-07-R,6933,5,5,5562997,3,,70,10,1,10,13411,,
2012-07-R,6936,6,6,5563428,5,,70,8,1,8,13842,,
2012-07-R,6930,7,7,5564671,4,,70,6,1,6,15085,,
2012-07-R,6937,8,8,5565153,12,,70,4,1,4,15567,,
2012-07-R,6941,9,9,5574018,11,,70,2,1,2,24432,,
2012-07-R,6934,10,10,5574858,6,,70,1,1,1,25272,,
2012-07-R,6939,11,11,5587279,8,,70,0,1,0,37693,,
2012-07-R,6940,12,12,5595822,13,,70,0,1,0,46236,,
2012-07-R,6945,13,13,5596638,22,5,70,0,1,0,47052,,
2012-07-R,6943,14,14,5614061,14,,70,0,1,0,"01:04,47",,
2012-07-R,6944,15,15,,19,,69,0,1,0,+1 lap,,
2012-07-R,6931,16,16,,10,,69,0,1,0,+1 lap,,
2012-07-R,6946,17,17,,16,,69,0,1,0,+1 lap,,
2012-07-R,6947,18,18,,17,,69,0,1,0,+1 lap,,
2012-07-R,6948,19,19,,18,,69,0,1,0,+1 lap,,
2012-07-R,6952,20,20,,23,,67,0,1,0,+3 laps,,
2012-07-R,6951,21,DNF,,21,,56,0,1,0,,,Brakes
2012-07-R,6935,22,DNF,,9,,43,0,1,0,,,Hydraulics
2012-07-R,6949,23,DNF,,20,,24,0,1,0,,,Brakes
2012-07-R,6950,24,DNF,,24,,22,0,1,0,,,Brakes
