entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7199,1,1,5788645,1,,55,25,1,25,,,
7203,2,2,5804621,2,,55,18,1,18,15976,,
7200,3,3,5807060,3,,55,15,1,15,18415,,
7196,4,4,5808632,5,,55,12,1,12,19987,,
7186,5,5,5849374,4,,55,10,1,10,"01:00,73",,
7201,6,6,5854307,6,,55,8,1,8,"01:05,66",,
7185,7,7,5862393,11,,55,7,1,7,"01:13,75",,
7191,8,8,5878363,9,,55,4,1,4,"01:29,72",,
7198,9,9,5889714,10,,55,2,1,2,"01:41,07",,
7194,10,10,5891383,8,,55,1,1,1,"01:42,74",,
7197,11,11,,7,,54,0,1,0,+1 lap,,
7189,12,12,,15,,54,0,1,0,+1 lap,,
7193,13,13,,12,3,54,0,1,0,+1 lap,,
7187,14,14,,13,,54,0,1,0,+1 lap,,
7202,15,15,,16,,54,0,1,0,+1 lap,,
7204,16,16,,14,,54,0,1,0,+1 lap,,
7188,17,17,,18,,54,0,1,0,+1 lap,,
7195,18,18,,20,SFB,54,0,1,0,+1 lap,,
7211,19,19,,17,,53,0,1,0,+2 laps,,
7192,20,DNF,,19,SFB,8,0,1,0,,,Power unit
