sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
1980-14-R,5484,1,1,5676050,5,,59,9,1,5,,,
1980-14-R,5480,2,2,5680260,3,,59,6,1,2,4210,,
1980-14-R,5477,3,3,5688620,7,,59,4,1,4,12570,,
1980-14-R,5467,4,4,5705740,4,,59,3,1,3,29690,,
1980-14-R,5478,5,5,,12,,58,2,1,2,+1 lap,,
1980-14-R,5466,6,6,,11,,58,1,1,1,+1 lap,,
1980-14-R,5470,7,7,,6,,58,0,1,0,+1 lap,,
1980-14-R,5488,8,8,,17,,57,0,1,0,+2 laps,,
1980-14-R,5506,9,9,,15,,57,0,1,0,+2 laps,,
1980-14-R,5505,10,10,,14,,57,0,1,0,+2 laps,,
1980-14-R,5456,11,11,,23,,56,0,1,0,+3 laps,,
1980-14-R,5462,12,NC,,9,,50,0,1,0,+9 laps,,
1980-14-R,5457,13,DNF,,18,,49,0,1,0,,,Accident
1980-14-R,5485,14,NC,,22,,40,0,1,0,+19 laps,,
1980-14-R,5482,15,DNF,,24,,36,0,1,0,,,Transmission
1980-14-R,5476,16,DNF,,1,,31,0,1,0,,,Electrical
1980-14-R,5460,17,DNF,,2,,25,0,1,0,,,Spun off
1980-14-R,5483,18,DNF,,16,,21,0,1,0,,,Suspension
1980-14-R,5500,19,DNF,,8,,20,0,1,0,,,Engine
1980-14-R,5481,20,DNF,,20,,16,0,1,0,,,Spun off
1980-14-R,5498,21,DNF,,25,,16,0,1,0,,,Steering
1980-14-R,5501,22,DNF,,19,,15,0,1,0,,,Suspension
1980-14-R,5486,23,DNF,,21,,3,0,1,0,,,Spun off
1980-14-R,5513,24,DNF,,10,,2,0,1,0,,,Accident
1980-14-R,5509,25,DNS,,13,,,0,1,0,,,Injury
