entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
7159,1,1,7113667,3,,61,25,1,25,,,
7164,2,2,7116308,1,,61,18,1,18,2641,,
7170,3,3,7117488,4,,61,15,1,15,3821,,
7171,4,4,7118275,2,,61,12,1,12,4608,,
7174,5,5,7119786,5,,61,10,1,10,6119,,
7181,6,6,7125330,6,,61,8,1,8,11663,,
7158,7,7,7128436,9,,61,6,1,6,14769,,
7180,8,8,7129214,11,,61,4,1,4,15547,,
7169,9,9,7130385,8,,61,2,1,2,16718,,
7176,10,10,7141522,10,,61,1,1,1,27855,10000,
7182,11,11,7149103,17,,61,0,1,0,35436,,
7172,12,12,7149641,7,,61,0,1,0,35974,,
7165,13,13,7150086,16,,61,0,1,0,36419,,
7157,14,14,7151327,20,10,61,0,1,0,37660,,
7168,15,15,7151845,14,,61,0,1,0,38178,,
7175,16,16,7160691,19,,61,0,1,0,47024,,
7183,17,17,7200189,13,,61,0,1,0,"01:26,52",,
7160,18,DNF,,12,,49,0,1,0,,,Collision
7163,19,DNF,,15,5,42,0,1,0,,,Oil leak
7173,20,DNF,,18,,34,0,1,0,,,Collision
