sessionId,entrantId,positionOrder,positionText,time,gridPosition,gridPenalty,laps,points,pointsCountForWDC,pointsGained,gap,timePenalty,reasonRetired
2019-15-R,7159,1,1,7113667,3,,61,25,1,25,,,
2019-15-R,7164,2,2,7116308,1,,61,18,1,18,2641,,
2019-15-R,7170,3,3,7117488,4,,61,15,1,15,3821,,
2019-15-R,7171,4,4,7118275,2,,61,12,1,12,4608,,
2019-15-R,7174,5,5,7119786,5,,61,10,1,10,6119,,
2019-15-R,7181,6,6,7125330,6,,61,8,1,8,11663,,
2019-15-R,7158,7,7,7128436,9,,61,6,1,6,14769,,
2019-15-R,7180,8,8,7129214,11,,61,4,1,4,15547,,
2019-15-R,7169,9,9,7130385,8,,61,2,1,2,16718,,
2019-15-R,7176,10,10,7141522,10,,61,1,1,1,27855,10000,
2019-15-R,7182,11,11,7149103,17,,61,0,1,0,35436,,
2019-15-R,7172,12,12,7149641,7,,61,0,1,0,35974,,
2019-15-R,7165,13,13,7150086,16,,61,0,1,0,36419,,
2019-15-R,7157,14,14,7151327,20,10,61,0,1,0,37660,,
2019-15-R,7168,15,15,7151845,14,,61,0,1,0,38178,,
2019-15-R,7175,16,16,7160691,19,,61,0,1,0,47024,,
2019-15-R,7183,17,17,7200189,13,,61,0,1,0,"01:26,52",,
2019-15-R,7160,18,DNF,,12,,49,0,1,0,,,Collision
2019-15-R,7163,19,DNF,,15,5,42,0,1,0,,,Oil leak
2019-15-R,7173,20,DNF,,18,,34,0,1,0,,,Collision
